2018/10/29 11:08:30 [error] 29904#29904: *58 FastCGI sent in stderr: "PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/statExport/www/vendor/yiisoft/yii2-debug/src/LogTarget.php on line 85" while reading upstream, client: 149.126.169.175, server: startexport.ru, request: "POST /request/send HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru", referrer: "http://www.startexport.ru/"
2018/10/29 11:13:15 [error] 29905#29905: *63 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/statExport/www/runtime/debug/5bd6eb4b0212d.data): failed to open stream: Permission denied in /home/statExport/www/vendor/yiisoft/yii2-debug/src/LogTarget.php on line 67" while reading upstream, client: 149.126.169.175, server: startexport.ru, request: "POST /request/send HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru", referrer: "http://www.startexport.ru/"
2018/10/29 11:13:15 [error] 29905#29905: *63 FastCGI sent in stderr: "PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/statExport/www/vendor/yiisoft/yii2-debug/src/LogTarget.php on line 85" while reading upstream, client: 149.126.169.175, server: startexport.ru, request: "POST /request/send HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru", referrer: "http://www.startexport.ru/"
2018/10/29 11:16:17 [error] 29905#29905: *65 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/statExport/www/runtime/debug/5bd6ec014d3d4.data): failed to open stream: Permission denied in /home/statExport/www/vendor/yiisoft/yii2-debug/src/LogTarget.php on line 67" while reading upstream, client: 149.126.169.175, server: startexport.ru, request: "POST /request/send HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru", referrer: "http://www.startexport.ru/"
2018/10/29 11:16:17 [error] 29905#29905: *65 FastCGI sent in stderr: "PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/statExport/www/vendor/yiisoft/yii2-debug/src/LogTarget.php on line 85" while reading upstream, client: 149.126.169.175, server: startexport.ru, request: "POST /request/send HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru", referrer: "http://www.startexport.ru/"
2018/10/29 11:22:07 [error] 29905#29905: *68 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/statExport/www/runtime/debug/5bd6ed5f44f3f.data): failed to open stream: Permission denied in /home/statExport/www/vendor/yiisoft/yii2-debug/src/LogTarget.php on line 67" while reading upstream, client: 149.126.169.175, server: startexport.ru, request: "POST /request/send HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru", referrer: "http://www.startexport.ru/"
2018/10/29 11:22:07 [error] 29905#29905: *68 FastCGI sent in stderr: "PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/statExport/www/vendor/yiisoft/yii2-debug/src/LogTarget.php on line 85" while reading upstream, client: 149.126.169.175, server: startexport.ru, request: "POST /request/send HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru", referrer: "http://www.startexport.ru/"
2018/10/29 11:26:18 [error] 29905#29905: *70 FastCGI sent in stderr: "PHP message: PHP Warning:  file_put_contents(/home/statExport/www/runtime/debug/5bd6ee5a76579.data): failed to open stream: Permission denied in /home/statExport/www/vendor/yiisoft/yii2-debug/src/LogTarget.php on line 67" while reading upstream, client: 149.126.169.175, server: startexport.ru, request: "POST /request/send HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru", referrer: "http://www.startexport.ru/"
2018/10/29 11:26:18 [error] 29905#29905: *70 FastCGI sent in stderr: "PHP message: PHP Warning:  touch(): Utime failed: Permission denied in /home/statExport/www/vendor/yiisoft/yii2-debug/src/LogTarget.php on line 85" while reading upstream, client: 149.126.169.175, server: startexport.ru, request: "POST /request/send HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru", referrer: "http://www.startexport.ru/"
2018/10/30 13:31:46 [error] 29905#29905: *365 FastCGI sent in stderr: "Primary script unknown" while reading response header from upstream, client: 180.153.98.142, server: startexport.ru, request: "GET //xmlrpc.php?rsd HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru"
